regiao,uf,sexo,idade,Cctegoria,quantidade_condutor
Norte,Amazonas,Masculino,81 a 90,B-Condutor Carro,3569
Norte,Amazonas,Masculino,81 a 90,C-Condutor Caminhão,890
Norte,Amazonas,Masculino,81 a 90,D-Condutor Ônibus,315
Norte,Amazonas,Masculino,81 a 90,E-Condutor Carreta,17
Norte,Amazonas,Masculino,91 a 100,A-Condutor Moto,10
Norte,Amazonas,Masculino,91 a 100,AB-Condutor Moto/Carro,48
Norte,Amazonas,Masculino,91 a 100,AC-Condutor Moto/Caminhão,11
Norte,Amazonas,Masculino,91 a 100,AD-Condutor Moto/Ônibus,1
Norte,Amazonas,Masculino,91 a 100,B-Condutor Carro,883
Norte,Amazonas,Masculino,91 a 100,C-Condutor Caminhão,247
Norte,Amazonas,Masculino,91 a 100,D-Condutor Ônibus,17
Norte,Amazonas,Masculino,91 a 100,E-Condutor Carreta,1
Norte,Amazonas,Masculino,101 a 120,A-Condutor Moto,1
Norte,Amazonas,Masculino,101 a 120,AB-Condutor Moto/Carro,1
Norte,Amazonas,Masculino,101 a 120,AC-Condutor Moto/Caminhão,1
Norte,Amazonas,Masculino,101 a 120,B-Condutor Carro,70
Norte,Amazonas,Masculino,101 a 120,C-Condutor Caminhão,12
Norte,Amazonas,Masculino,101 a 120,D-Condutor Ônibus,1
Norte,Amazonas,Feminino,18 a 21,A-Condutor Moto,88
Norte,Amazonas,Feminino,18 a 21,AB-Condutor Moto/Carro,1188
Norte,Amazonas,Feminino,18 a 21,AD-Condutor Moto/Ônibus,1
Norte,Amazonas,Feminino,18 a 21,B-Condutor Carro,3930
Norte,Amazonas,Feminino,22 a 25,A-Condutor Moto,525
Norte,Amazonas,Feminino,22 a 25,AB-Condutor Moto/Carro,3740
Norte,Amazonas,Feminino,22 a 25,AD-Condutor Moto/Ônibus,15
Norte,Amazonas,Feminino,22 a 25,B-Condutor Carro,11476
Norte,Amazonas,Feminino,22 a 25,D-Condutor Ônibus,2
Norte,Amazonas,Feminino,26 a 30,A-Condutor Moto,1237
Norte,Amazonas,Feminino,26 a 30,AB-Condutor Moto/Carro,7025
Norte,Amazonas,Feminino,26 a 30,AD-Condutor Moto/Ônibus,93
Norte,Amazonas,Feminino,26 a 30,AE-Condutor Moto/Carreta,4
Norte,Amazonas,Feminino,26 a 30,B-Condutor Carro,20867
Norte,Amazonas,Feminino,26 a 30,D-Condutor Ônibus,58
Norte,Amazonas,Feminino,26 a 30,E-Condutor Carreta,3
Norte,Amazonas,Feminino,31 a 40,A-Condutor Moto,3344
Norte,Amazonas,Feminino,31 a 40,AB-Condutor Moto/Carro,15307
Norte,Amazonas,Feminino,31 a 40,AC-Condutor Moto/Caminhão,1
Norte,Amazonas,Feminino,31 a 40,AD-Condutor Moto/Ônibus,428
Norte,Amazonas,Feminino,31 a 40,AE-Condutor Moto/Carreta,38
Norte,Amazonas,Feminino,31 a 40,B-Condutor Carro,51766
Norte,Amazonas,Feminino,31 a 40,C-Condutor Caminhão,4
Norte,Amazonas,Feminino,31 a 40,D-Condutor Ônibus,312
Norte,Amazonas,Feminino,31 a 40,E-Condutor Carreta,14
Norte,Amazonas,Feminino,41 a 50,A-Condutor Moto,2334
Norte,Amazonas,Feminino,41 a 50,AB-Condutor Moto/Carro,7834
Norte,Amazonas,Feminino,41 a 50,AC-Condutor Moto/Caminhão,13
Norte,Amazonas,Feminino,41 a 50,AD-Condutor Moto/Ônibus,366
Norte,Amazonas,Feminino,41 a 50,AE-Condutor Moto/Carreta,52
Norte,Amazonas,Feminino,41 a 50,B-Condutor Carro,42326
Norte,Amazonas,Feminino,41 a 50,C-Condutor Caminhão,16
Norte,Amazonas,Feminino,41 a 50,D-Condutor Ônibus,467
Norte,Amazonas,Feminino,41 a 50,E-Condutor Carreta,15
Norte,Amazonas,Feminino,51 a 60,A-Condutor Moto,998
Norte,Amazonas,Feminino,51 a 60,AB-Condutor Moto/Carro,2340
Norte,Amazonas,Feminino,51 a 60,AC-Condutor Moto/Caminhão,29
Norte,Amazonas,Feminino,51 a 60,AD-Condutor Moto/Ônibus,109
Norte,Amazonas,Feminino,51 a 60,AE-Condutor Moto/Carreta,12
Norte,Amazonas,Feminino,51 a 60,B-Condutor Carro,24088
Norte,Amazonas,Feminino,51 a 60,C-Condutor Caminhão,45
Norte,Amazonas,Feminino,51 a 60,D-Condutor Ônibus,255
Norte,Amazonas,Feminino,51 a 60,E-Condutor Carreta,12
Norte,Amazonas,Feminino,61 a 70,A-Condutor Moto,299
Norte,Amazonas,Feminino,61 a 70,AB-Condutor Moto/Carro,672
Norte,Amazonas,Feminino,61 a 70,AC-Condutor Moto/Caminhão,11
Norte,Amazonas,Feminino,61 a 70,AD-Condutor Moto/Ônibus,21
Norte,Amazonas,Feminino,61 a 70,AE-Condutor Moto/Carreta,2
Norte,Amazonas,Feminino,61 a 70,B-Condutor Carro,12601
Norte,Amazonas,Feminino,61 a 70,C-Condutor Caminhão,29
Norte,Amazonas,Feminino,61 a 70,D-Condutor Ônibus,87
Norte,Amazonas,Feminino,61 a 70,E-Condutor Carreta,4
Norte,Amazonas,Feminino,71 a 80,A-Condutor Moto,44
Norte,Amazonas,Feminino,71 a 80,AB-Condutor Moto/Carro,111
Norte,Amazonas,Feminino,71 a 80,AC-Condutor Moto/Caminhão,3
Norte,Amazonas,Feminino,71 a 80,AD-Condutor Moto/Ônibus,4
Norte,Amazonas,Feminino,71 a 80,B-Condutor Carro,4510
Norte,Amazonas,Feminino,71 a 80,C-Condutor Caminhão,8
Norte,Amazonas,Feminino,71 a 80,D-Condutor Ônibus,9
Norte,Amazonas,Feminino,81 a 90,A-Condutor Moto,4
Norte,Amazonas,Feminino,81 a 90,AB-Condutor Moto/Carro,10
Norte,Amazonas,Feminino,81 a 90,AD-Condutor Moto/Ônibus,1
Norte,Amazonas,Feminino,81 a 90,B-Condutor Carro,914
Norte,Amazonas,Feminino,81 a 90,C-Condutor Caminhão,2
Norte,Amazonas,Feminino,81 a 90,D-Condutor Ônibus,1
Norte,Amazonas,Feminino,91 a 100,AB-Condutor Moto/Carro,1
Norte,Amazonas,Feminino,91 a 100,B-Condutor Carro,134
Norte,Amazonas,Feminino,101 a 120,B-Condutor Carro,3
Norte,Amapá,Masculino,18 a 21,A-Condutor Moto,47
Norte,Amapá,Masculino,18 a 21,AB-Condutor Moto/Carro,537
Norte,Amapá,Masculino,18 a 21,AD-Condutor Moto/Ônibus,1
Norte,Amapá,Masculino,18 a 21,B-Condutor Carro,515
Norte,Amapá,Masculino,18 a 21,D-Condutor Ônibus,1
Norte,Amapá,Masculino,22 a 25,A-Condutor Moto,613
Norte,Amapá,Masculino,22 a 25,AB-Condutor Moto/Carro,2954
Norte,Amapá,Masculino,22 a 25,AD-Condutor Moto/Ônibus,82
Norte,Amapá,Masculino,22 a 25,AE-Condutor Moto/Carreta,2
Norte,Amapá,Masculino,22 a 25,B-Condutor Carro,2301
Norte,Amapá,Masculino,22 a 25,D-Condutor Ônibus,24
Norte,Amapá,Masculino,26 a 30,A-Condutor Moto,1735
Norte,Amapá,Masculino,26 a 30,AB-Condutor Moto/Carro,5894
Norte,Amapá,Masculino,26 a 30,AC-Condutor Moto/Caminhão,2
Norte,Amapá,Masculino,26 a 30,AD-Condutor Moto/Ônibus,530
Norte,Amapá,Masculino,26 a 30,AE-Condutor Moto/Carreta,48
Norte,Amapá,Masculino,26 a 30,B-Condutor Carro,4434
Norte,Amapá,Masculino,26 a 30,D-Condutor Ônibus,180
Norte,Amapá,Masculino,26 a 30,E-Condutor Carreta,16
Norte,Amapá,Masculino,31 a 40,A-Condutor Moto,4324
Norte,Amapá,Masculino,31 a 40,AB-Condutor Moto/Carro,15630
Norte,Amapá,Masculino,31 a 40,AC-Condutor Moto/Caminhão,55
Norte,Amapá,Masculino,31 a 40,AD-Condutor Moto/Ônibus,3370
Norte,Amapá,Masculino,31 a 40,AE-Condutor Moto/Carreta,616
Norte,Amapá,Masculino,31 a 40,B-Condutor Carro,7870
Norte,Amapá,Masculino,31 a 40,C-Condutor Caminhão,10
Norte,Amapá,Masculino,31 a 40,D-Condutor Ônibus,831
Norte,Amapá,Masculino,31 a 40,E-Condutor Carreta,61
Norte,Amapá,Masculino,41 a 50,A-Condutor Moto,2318
Norte,Amapá,Masculino,41 a 50,AB-Condutor Moto/Carro,11958
Norte,Amapá,Masculino,41 a 50,AC-Condutor Moto/Caminhão,616
Norte,Amapá,Masculino,41 a 50,AD-Condutor Moto/Ônibus,3897
Norte,Amapá,Masculino,41 a 50,AE-Condutor Moto/Carreta,881
Norte,Amapá,Masculino,41 a 50,B-Condutor Carro,7108
Norte,Amapá,Masculino,41 a 50,C-Condutor Caminhão,239
Norte,Amapá,Masculino,41 a 50,D-Condutor Ônibus,1097
Norte,Amapá,Masculino,41 a 50,E-Condutor Carreta,145
Norte,Amapá,Masculino,51 a 60,A-Condutor Moto,876
Norte,Amapá,Masculino,51 a 60,AB-Condutor Moto/Carro,5708
Norte,Amapá,Masculino,51 a 60,AC-Condutor Moto/Caminhão,667
Norte,Amapá,Masculino,51 a 60,AD-Condutor Moto/Ônibus,2788
Norte,Amapá,Masculino,51 a 60,AE-Condutor Moto/Carreta,556
Norte,Amapá,Masculino,51 a 60,B-Condutor Carro,5154
Norte,Amapá,Masculino,51 a 60,C-Condutor Caminhão,576
Norte,Amapá,Masculino,51 a 60,D-Condutor Ônibus,1561
Norte,Amapá,Masculino,51 a 60,E-Condutor Carreta,259
Norte,Amapá,Masculino,61 a 70,A-Condutor Moto,234
Norte,Amapá,Masculino,61 a 70,AB-Condutor Moto/Carro,1983
Norte,Amapá,Masculino,61 a 70,AC-Condutor Moto/Caminhão,344
Norte,Amapá,Masculino,61 a 70,AD-Condutor Moto/Ônibus,1095
Norte,Amapá,Masculino,61 a 70,AE-Condutor Moto/Carreta,334
Norte,Amapá,Masculino,61 a 70,B-Condutor Carro,3670
Norte,Amapá,Masculino,61 a 70,C-Condutor Caminhão,627
Norte,Amapá,Masculino,61 a 70,D-Condutor Ônibus,1456
Norte,Amapá,Masculino,61 a 70,E-Condutor Carreta,281
Norte,Amapá,Masculino,71 a 80,A-Condutor Moto,38
Norte,Amapá,Masculino,71 a 80,AB-Condutor Moto/Carro,508
Norte,Amapá,Masculino,71 a 80,AC-Condutor Moto/Caminhão,89
Norte,Amapá,Masculino,71 a 80,AD-Condutor Moto/Ônibus,199
Norte,Amapá,Masculino,71 a 80,AE-Condutor Moto/Carreta,32
Norte,Amapá,Masculino,71 a 80,B-Condutor Carro,1841
Norte,Amapá,Masculino,71 a 80,C-Condutor Caminhão,318
Norte,Amapá,Masculino,71 a 80,D-Condutor Ônibus,451
Norte,Amapá,Masculino,71 a 80,E-Condutor Carreta,50
Norte,Amapá,Masculino,81 a 90,A-Condutor Moto,3
Norte,Amapá,Masculino,81 a 90,AB-Condutor Moto/Carro,69
Norte,Amapá,Masculino,81 a 90,AC-Condutor Moto/Caminhão,16
Norte,Amapá,Masculino,81 a 90,AD-Condutor Moto/Ônibus,33
Norte,Amapá,Masculino,81 a 90,AE-Condutor Moto/Carreta,3
Norte,Amapá,Masculino,81 a 90,B-Condutor Carro,534
Norte,Amapá,Masculino,81 a 90,C-Condutor Caminhão,196
Norte,Amapá,Masculino,81 a 90,D-Condutor Ônibus,145
Norte,Amapá,Masculino,81 a 90,E-Condutor Carreta,18
Norte,Amapá,Masculino,91 a 100,AB-Condutor Moto/Carro,7
Norte,Amapá,Masculino,91 a 100,AC-Condutor Moto/Caminhão,5
Norte,Amapá,Masculino,91 a 100,AD-Condutor Moto/Ônibus,2
Norte,Amapá,Masculino,91 a 100,B-Condutor Carro,79
Norte,Amapá,Masculino,91 a 100,C-Condutor Caminhão,41
Norte,Amapá,Masculino,91 a 100,D-Condutor Ônibus,12
Norte,Amapá,Masculino,101 a 120,AC-Condutor Moto/Caminhão,1
Norte,Amapá,Masculino,101 a 120,B-Condutor Carro,5
Norte,Amapá,Masculino,101 a 120,C-Condutor Caminhão,3
Norte,Amapá,Feminino,18 a 21,A-Condutor Moto,6
Norte,Amapá,Feminino,18 a 21,AB-Condutor Moto/Carro,90
Norte,Amapá,Feminino,18 a 21,B-Condutor Carro,292
Norte,Amapá,Feminino,22 a 25,A-Condutor Moto,132
Norte,Amapá,Feminino,22 a 25,AB-Condutor Moto/Carro,573
Norte,Amapá,Feminino,22 a 25,AD-Condutor Moto/Ônibus,3
Norte,Amapá,Feminino,22 a 25,B-Condutor Carro,1650
Norte,Amapá,Feminino,22 a 25,D-Condutor Ônibus,1
Norte,Amapá,Feminino,26 a 30,A-Condutor Moto,480
Norte,Amapá,Feminino,26 a 30,AB-Condutor Moto/Carro,1551
Norte,Amapá,Feminino,26 a 30,AD-Condutor Moto/Ônibus,7
Norte,Amapá,Feminino,26 a 30,B-Condutor Carro,3603
Norte,Amapá,Feminino,26 a 30,D-Condutor Ônibus,4
Norte,Amapá,Feminino,31 a 40,A-Condutor Moto,1545
Norte,Amapá,Feminino,31 a 40,AB-Condutor Moto/Carro,5151
Norte,Amapá,Feminino,31 a 40,AD-Condutor Moto/Ônibus,72
Norte,Amapá,Feminino,31 a 40,AE-Condutor Moto/Carreta,5
Norte,Amapá,Feminino,31 a 40,B-Condutor Carro,9591
Norte,Amapá,Feminino,31 a 40,D-Condutor Ônibus,23
Norte,Amapá,Feminino,31 a 40,E-Condutor Carreta,1
Norte,Amapá,Feminino,41 a 50,A-Condutor Moto,991
Norte,Amapá,Feminino,41 a 50,AB-Condutor Moto/Carro,3931
Norte,Amapá,Feminino,41 a 50,AC-Condutor Moto/Caminhão,41
Norte,Amapá,Feminino,41 a 50,AD-Condutor Moto/Ônibus,89
Norte,Amapá,Feminino,41 a 50,AE-Condutor Moto/Carreta,9
Norte,Amapá,Feminino,41 a 50,B-Condutor Carro,8679
Norte,Amapá,Feminino,41 a 50,C-Condutor Caminhão,11
Norte,Amapá,Feminino,41 a 50,D-Condutor Ônibus,39
Norte,Amapá,Feminino,41 a 50,E-Condutor Carreta,1
Norte,Amapá,Feminino,51 a 60,A-Condutor Moto,270
Norte,Amapá,Feminino,51 a 60,AB-Condutor Moto/Carro,1575
Norte,Amapá,Feminino,51 a 60,AC-Condutor Moto/Caminhão,37
Norte,Amapá,Feminino,51 a 60,AD-Condutor Moto/Ônibus,68
Norte,Amapá,Feminino,51 a 60,AE-Condutor Moto/Carreta,4
Norte,Amapá,Feminino,51 a 60,B-Condutor Carro,5409
Norte,Amapá,Feminino,51 a 60,C-Condutor Caminhão,27
Norte,Amapá,Feminino,51 a 60,D-Condutor Ônibus,28
Norte,Amapá,Feminino,61 a 70,A-Condutor Moto,43
Norte,Amapá,Feminino,61 a 70,AB-Condutor Moto/Carro,380
Norte,Amapá,Feminino,61 a 70,AC-Condutor Moto/Caminhão,14
Norte,Amapá,Feminino,61 a 70,AD-Condutor Moto/Ônibus,11
Norte,Amapá,Feminino,61 a 70,B-Condutor Carro,2654
Norte,Amapá,Feminino,61 a 70,C-Condutor Caminhão,17
Norte,Amapá,Feminino,61 a 70,D-Condutor Ônibus,16
Norte,Amapá,Feminino,71 a 80,A-Condutor Moto,4
Norte,Amapá,Feminino,71 a 80,AB-Condutor Moto/Carro,43
Norte,Amapá,Feminino,71 a 80,AC-Condutor Moto/Caminhão,2
Norte,Amapá,Feminino,71 a 80,AD-Condutor Moto/Ônibus,2
Norte,Amapá,Feminino,71 a 80,B-Condutor Carro,765
Norte,Amapá,Feminino,71 a 80,C-Condutor Caminhão,3
Norte,Amapá,Feminino,71 a 80,D-Condutor Ônibus,6
Norte,Amapá,Feminino,81 a 90,AB-Condutor Moto/Carro,3
Norte,Amapá,Feminino,81 a 90,B-Condutor Carro,113
Norte,Amapá,Feminino,81 a 90,C-Condutor Caminhão,2
Norte,Amapá,Feminino,91 a 100,B-Condutor Carro,4
Norte,Pará,Masculino,18 a 21,A-Condutor Moto,222
Norte,Pará,Masculino,18 a 21,AB-Condutor Moto/Carro,14427
Norte,Pará,Masculino,18 a 21,AC-Condutor Moto/Caminhão,27
Norte,Pará,Masculino,18 a 21,AD-Condutor Moto/Ônibus,57
Norte,Pará,Masculino,18 a 21,AE-Condutor Moto/Carreta,1
Norte,Pará,Masculino,18 a 21,B-Condutor Carro,2224
Norte,Pará,Masculino,18 a 21,C-Condutor Caminhão,2
Norte,Pará,Masculino,22 a 25,A-Condutor Moto,1414
Norte,Pará,Masculino,22 a 25,AB-Condutor Moto/Carro,46450
Norte,Pará,Masculino,22 a 25,AC-Condutor Moto/Caminhão,138
Norte,Pará,Masculino,22 a 25,AD-Condutor Moto/Ônibus,3841
Norte,Pará,Masculino,22 a 25,AE-Condutor Moto/Carreta,245
Norte,Pará,Masculino,22 a 25,B-Condutor Carro,6766
Norte,Pará,Masculino,22 a 25,C-Condutor Caminhão,3
Norte,Pará,Masculino,22 a 25,D-Condutor Ônibus,66
Norte,Pará,Masculino,22 a 25,E-Condutor Carreta,9
Norte,Pará,Masculino,26 a 30,A-Condutor Moto,2906
Norte,Pará,Masculino,26 a 30,AB-Condutor Moto/Carro,86101
Norte,Pará,Masculino,26 a 30,AC-Condutor Moto/Caminhão,380
Norte,Pará,Masculino,26 a 30,AD-Condutor Moto/Ônibus,15679
Norte,Pará,Masculino,26 a 30,AE-Condutor Moto/Carreta,2404
Norte,Pará,Masculino,26 a 30,B-Condutor Carro,11945
Norte,Pará,Masculino,26 a 30,C-Condutor Caminhão,12
Norte,Pará,Masculino,26 a 30,D-Condutor Ônibus,247
Norte,Pará,Masculino,26 a 30,E-Condutor Carreta,29
Norte,Pará,Masculino,31 a 40,A-Condutor Moto,7567
Norte,Pará,Masculino,31 a 40,AB-Condutor Moto/Carro,183937
Norte,Pará,Masculino,31 a 40,AC-Condutor Moto/Caminhão,1127
Norte,Pará,Masculino,31 a 40,AD-Condutor Moto/Ônibus,58405
Norte,Pará,Masculino,31 a 40,AE-Condutor Moto/Carreta,14869
Norte,Pará,Masculino,31 a 40,B-Condutor Carro,32012
Norte,Pará,Masculino,31 a 40,C-Condutor Caminhão,103
Norte,Pará,Masculino,31 a 40,D-Condutor Ônibus,3058
Norte,Pará,Masculino,31 a 40,E-Condutor Carreta,652
Norte,Pará,Masculino,41 a 50,A-Condutor Moto,7166
Norte,Pará,Masculino,41 a 50,AB-Condutor Moto/Carro,128841
Norte,Pará,Masculino,41 a 50,AC-Condutor Moto/Caminhão,3602
Norte,Pará,Masculino,41 a 50,AD-Condutor Moto/Ônibus,45207
Norte,Pará,Masculino,41 a 50,AE-Condutor Moto/Carreta,13770
Norte,Pará,Masculino,41 a 50,B-Condutor Carro,40288
Norte,Pará,Masculino,41 a 50,C-Condutor Caminhão,1203
Norte,Pará,Masculino,41 a 50,D-Condutor Ônibus,8506
Norte,Pará,Masculino,41 a 50,E-Condutor Carreta,2277
Norte,Pará,Masculino,51 a 60,A-Condutor Moto,4783
Norte,Pará,Masculino,51 a 60,AB-Condutor Moto/Carro,63672
Norte,Pará,Masculino,51 a 60,AC-Condutor Moto/Caminhão,5933
Norte,Pará,Masculino,51 a 60,AD-Condutor Moto/Ônibus,21045
Norte,Pará,Masculino,51 a 60,AE-Condutor Moto/Carreta,6374
Norte,Pará,Masculino,51 a 60,B-Condutor Carro,38671
Norte,Pará,Masculino,51 a 60,C-Condutor Caminhão,3669
Norte,Pará,Masculino,51 a 60,D-Condutor Ônibus,10824
Norte,Pará,Masculino,51 a 60,E-Condutor Carreta,2600
Norte,Pará,Masculino,61 a 70,A-Condutor Moto,2129
Norte,Pará,Masculino,61 a 70,AB-Condutor Moto/Carro,24738
Norte,Pará,Masculino,61 a 70,AC-Condutor Moto/Caminhão,3157
Norte,Pará,Masculino,61 a 70,AD-Condutor Moto/Ônibus,7107
Norte,Pará,Masculino,61 a 70,AE-Condutor Moto/Carreta,2132
Norte,Pará,Masculino,61 a 70,B-Condutor Carro,37530
Norte,Pará,Masculino,61 a 70,C-Condutor Caminhão,5004
Norte,Pará,Masculino,61 a 70,D-Condutor Ônibus,9854
Norte,Pará,Masculino,61 a 70,E-Condutor Carreta,2163
Norte,Pará,Masculino,71 a 80,A-Condutor Moto,627
Norte,Pará,Masculino,71 a 80,AB-Condutor Moto/Carro,6593
Norte,Pará,Masculino,71 a 80,AC-Condutor Moto/Caminhão,629
Norte,Pará,Masculino,71 a 80,AD-Condutor Moto/Ônibus,1000
Norte,Pará,Masculino,71 a 80,AE-Condutor Moto/Carreta,197
Norte,Pará,Masculino,71 a 80,B-Condutor Carro,23667
Norte,Pará,Masculino,71 a 80,C-Condutor Caminhão,2411
Norte,Pará,Masculino,71 a 80,D-Condutor Ônibus,3728
Norte,Pará,Masculino,71 a 80,E-Condutor Carreta,462
Norte,Pará,Masculino,81 a 90,A-Condutor Moto,124
Norte,Pará,Masculino,81 a 90,AB-Condutor Moto/Carro,1110
Norte,Pará,Masculino,81 a 90,AC-Condutor Moto/Caminhão,83
Norte,Pará,Masculino,81 a 90,AD-Condutor Moto/Ônibus,142
Norte,Pará,Masculino,81 a 90,AE-Condutor Moto/Carreta,4
Norte,Pará,Masculino,81 a 90,B-Condutor Carro,10139
Norte,Pará,Masculino,81 a 90,C-Condutor Caminhão,634
Norte,Pará,Masculino,81 a 90,D-Condutor Ônibus,1301
Norte,Pará,Masculino,81 a 90,E-Condutor Carreta,84
Norte,Pará,Masculino,91 a 100,A-Condutor Moto,17
Norte,Pará,Masculino,91 a 100,AB-Condutor Moto/Carro,148
Norte,Pará,Masculino,91 a 100,AC-Condutor Moto/Caminhão,3
Norte,Pará,Masculino,91 a 100,AD-Condutor Moto/Ônibus,10
Norte,Pará,Masculino,91 a 100,B-Condutor Carro,2887
Norte,Pará,Masculino,91 a 100,C-Condutor Caminhão,53
Norte,Pará,Masculino,91 a 100,D-Condutor Ônibus,117
Norte,Pará,Masculino,91 a 100,E-Condutor Carreta,7
Norte,Pará,Masculino,101 a 120,AB-Condutor Moto/Carro,2
Norte,Pará,Masculino,101 a 120,B-Condutor Carro,247
Norte,Pará,Masculino,101 a 120,D-Condutor Ônibus,1
Norte,Pará,Feminino,18 a 21,A-Condutor Moto,52
Norte,Pará,Feminino,18 a 21,AB-Condutor Moto/Carro,3861
Norte,Pará,Feminino,18 a 21,AC-Condutor Moto/Caminhão,1
Norte,Pará,Feminino,18 a 21,AE-Condutor Moto/Carreta,1
Norte,Pará,Feminino,18 a 21,B-Condutor Carro,2072
Norte,Pará,Feminino,18 a 21,E-Condutor Carreta,1
Norte,Pará,Feminino,22 a 25,A-Condutor Moto,425
Norte,Pará,Feminino,22 a 25,AB-Condutor Moto/Carro,15614
Norte,Pará,Feminino,22 a 25,AC-Condutor Moto/Caminhão,9
Norte,Pará,Feminino,22 a 25,AD-Condutor Moto/Ônibus,117
Norte,Pará,Feminino,22 a 25,AE-Condutor Moto/Carreta,5
Norte,Pará,Feminino,22 a 25,B-Condutor Carro,6961
Norte,Pará,Feminino,22 a 25,D-Condutor Ônibus,6
Norte,Pará,Feminino,26 a 30,A-Condutor Moto,969
Norte,Pará,Feminino,26 a 30,AB-Condutor Moto/Carro,35214
Norte,Pará,Feminino,26 a 30,AC-Condutor Moto/Caminhão,18
Norte,Pará,Feminino,26 a 30,AD-Condutor Moto/Ônibus,619
Norte,Pará,Feminino,26 a 30,AE-Condutor Moto/Carreta,49
Norte,Pará,Feminino,26 a 30,B-Condutor Carro,14546
Norte,Pará,Feminino,26 a 30,C-Condutor Caminhão,2
Norte,Pará,Feminino,26 a 30,D-Condutor Ônibus,22
Norte,Pará,Feminino,26 a 30,E-Condutor Carreta,1
Norte,Pará,Feminino,31 a 40,A-Condutor Moto,3026
Norte,Pará,Feminino,31 a 40,AB-Condutor Moto/Carro,87290
Norte,Pará,Feminino,31 a 40,AC-Condutor Moto/Caminhão,48
Norte,Pará,Feminino,31 a 40,AD-Condutor Moto/Ônibus,2782
Norte,Pará,Feminino,31 a 40,AE-Condutor Moto/Carreta,420
Norte,Pará,Feminino,31 a 40,B-Condutor Carro,45046
Norte,Pará,Feminino,31 a 40,C-Condutor Caminhão,3
Norte,Pará,Feminino,31 a 40,D-Condutor Ônibus,210
Norte,Pará,Feminino,31 a 40,E-Condutor Carreta,14
Norte,Pará,Feminino,41 a 50,A-Condutor Moto,2528
Norte,Pará,Feminino,41 a 50,AB-Condutor Moto/Carro,54294
Norte,Pará,Feminino,41 a 50,AC-Condutor Moto/Caminhão,120
Norte,Pará,Feminino,41 a 50,AD-Condutor Moto/Ônibus,2070
Norte,Pará,Feminino,41 a 50,AE-Condutor Moto/Carreta,434
Norte,Pará,Feminino,41 a 50,B-Condutor Carro,47518
Norte,Pará,Feminino,41 a 50,C-Condutor Caminhão,54
Norte,Pará,Feminino,41 a 50,D-Condutor Ônibus,506
Norte,Pará,Feminino,41 a 50,E-Condutor Carreta,66
Norte,Pará,Feminino,51 a 60,A-Condutor Moto,1382
Norte,Pará,Feminino,51 a 60,AB-Condutor Moto/Carro,19051
Norte,Pará,Feminino,51 a 60,AC-Condutor Moto/Caminhão,149
Norte,Pará,Feminino,51 a 60,AD-Condutor Moto/Ônibus,788
Norte,Pará,Feminino,51 a 60,AE-Condutor Moto/Carreta,167
Norte,Pará,Feminino,51 a 60,B-Condutor Carro,35894
Norte,Pará,Feminino,51 a 60,C-Condutor Caminhão,123
Norte,Pará,Feminino,51 a 60,D-Condutor Ônibus,478
Norte,Pará,Feminino,51 a 60,E-Condutor Carreta,65
Norte,Pará,Feminino,61 a 70,A-Condutor Moto,386
Norte,Pará,Feminino,61 a 70,AB-Condutor Moto/Carro,3981
Norte,Pará,Feminino,61 a 70,AC-Condutor Moto/Caminhão,59
Norte,Pará,Feminino,61 a 70,AD-Condutor Moto/Ônibus,169
Norte,Pará,Feminino,61 a 70,AE-Condutor Moto/Carreta,53
Norte,Pará,Feminino,61 a 70,B-Condutor Carro,22604
Norte,Pará,Feminino,61 a 70,C-Condutor Caminhão,114
Norte,Pará,Feminino,61 a 70,D-Condutor Ônibus,269
Norte,Pará,Feminino,61 a 70,E-Condutor Carreta,35
Norte,Pará,Feminino,71 a 80,A-Condutor Moto,53
Norte,Pará,Feminino,71 a 80,AB-Condutor Moto/Carro,410
Norte,Pará,Feminino,71 a 80,AC-Condutor Moto/Caminhão,7
Norte,Pará,Feminino,71 a 80,AD-Condutor Moto/Ônibus,24
Norte,Pará,Feminino,71 a 80,AE-Condutor Moto/Carreta,2
Norte,Pará,Feminino,71 a 80,B-Condutor Carro,8628
Norte,Pará,Feminino,71 a 80,C-Condutor Caminhão,30
Norte,Pará,Feminino,71 a 80,D-Condutor Ônibus,42
Norte,Pará,Feminino,71 a 80,E-Condutor Carreta,7
Norte,Pará,Feminino,81 a 90,A-Condutor Moto,2
Norte,Pará,Feminino,81 a 90,AB-Condutor Moto/Carro,29
Norte,Pará,Feminino,81 a 90,AC-Condutor Moto/Caminhão,1
Norte,Pará,Feminino,81 a 90,AD-Condutor Moto/Ônibus,2
Norte,Pará,Feminino,81 a 90,B-Condutor Carro,2055
Norte,Pará,Feminino,81 a 90,C-Condutor Caminhão,3
Norte,Pará,Feminino,81 a 90,D-Condutor Ônibus,8
Norte,Pará,Feminino,81 a 90,E-Condutor Carreta,1
Norte,Pará,Feminino,91 a 100,AB-Condutor Moto/Carro,2
Norte,Pará,Feminino,91 a 100,B-Condutor Carro,292
Norte,Pará,Feminino,91 a 100,D-Condutor Ônibus,2
Norte,Pará,Feminino,101 a 120,B-Condutor Carro,12
Norte,Rondônia,Masculino,18 a 21,A-Condutor Moto,141
Norte,Rondônia,Masculino,18 a 21,AB-Condutor Moto/Carro,16051
Norte,Rondônia,Masculino,18 a 21,AC-Condutor Moto/Caminhão,151
