"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Norte","Amazonas","Masculino","61 a 70","AE-Condutor Moto/Carreta","354"
"Norte","Amazonas","Masculino","61 a 70","B-Condutor Carro","19.852"
"Norte","Amazonas","Masculino","61 a 70","C-Condutor Caminhão","2.721"
"Norte","Amazonas","Masculino","61 a 70","D-Condutor Ônibus","5.178"
"Norte","Amazonas","Masculino","61 a 70","E-Condutor Carreta","672"
"Norte","Amazonas","Masculino","61 a 70","XC-Condutor Ciclomotor/Caminhão","1"
"Norte","Amazonas","Masculino","71 a 80","A-Condutor Moto","166"
"Norte","Amazonas","Masculino","71 a 80","AB-Condutor Moto/Carro","1.527"
"Norte","Amazonas","Masculino","71 a 80","AC-Condutor Moto/Caminhão","243"
"Norte","Amazonas","Masculino","71 a 80","AD-Condutor Moto/Ônibus","258"
"Norte","Amazonas","Masculino","71 a 80","AE-Condutor Moto/Carreta","29"
"Norte","Amazonas","Masculino","71 a 80","B-Condutor Carro","8.689"
"Norte","Amazonas","Masculino","71 a 80","C-Condutor Caminhão","1.311"
"Norte","Amazonas","Masculino","71 a 80","D-Condutor Ônibus","1.255"
"Norte","Amazonas","Masculino","71 a 80","E-Condutor Carreta","116"
"Norte","Amazonas","Masculino","81 a 90","A-Condutor Moto","31"
"Norte","Amazonas","Masculino","81 a 90","AB-Condutor Moto/Carro","241"
"Norte","Amazonas","Masculino","81 a 90","AC-Condutor Moto/Caminhão","60"
"Norte","Amazonas","Masculino","81 a 90","AD-Condutor Moto/Ônibus","21"
"Norte","Amazonas","Masculino","81 a 90","AE-Condutor Moto/Carreta","1"
"Norte","Amazonas","Masculino","81 a 90","B-Condutor Carro","2.762"
"Norte","Amazonas","Masculino","81 a 90","C-Condutor Caminhão","758"
"Norte","Amazonas","Masculino","81 a 90","D-Condutor Ônibus","202"
"Norte","Amazonas","Masculino","81 a 90","E-Condutor Carreta","14"
"Norte","Amazonas","Masculino","91 a 100","A-Condutor Moto","7"
"Norte","Amazonas","Masculino","91 a 100","AB-Condutor Moto/Carro","31"
"Norte","Amazonas","Masculino","91 a 100","AC-Condutor Moto/Caminhão","8"
"Norte","Amazonas","Masculino","91 a 100","AD-Condutor Moto/Ônibus","1"
"Norte","Amazonas","Masculino","91 a 100","B-Condutor Carro","591"
"Norte","Amazonas","Masculino","91 a 100","C-Condutor Caminhão","157"
"Norte","Amazonas","Masculino","91 a 100","D-Condutor Ônibus","7"
"Norte","Amazonas","Masculino","91 a 100","E-Condutor Carreta","1"
"Norte","Amazonas","Masculino","101 a 120","A-Condutor Moto","1"
"Norte","Amazonas","Masculino","101 a 120","AB-Condutor Moto/Carro","1"
"Norte","Amazonas","Masculino","101 a 120","AC-Condutor Moto/Caminhão","1"
"Norte","Amazonas","Masculino","101 a 120","B-Condutor Carro","39"
"Norte","Amazonas","Masculino","101 a 120","C-Condutor Caminhão","3"
"Norte","Amazonas","Feminino","18 a 21","A-Condutor Moto","168"
"Norte","Amazonas","Feminino","18 a 21","AB-Condutor Moto/Carro","1.175"
"Norte","Amazonas","Feminino","18 a 21","B-Condutor Carro","4.848"
"Norte","Amazonas","Feminino","22 a 25","A-Condutor Moto","609"
"Norte","Amazonas","Feminino","22 a 25","AB-Condutor Moto/Carro","3.158"
"Norte","Amazonas","Feminino","22 a 25","AD-Condutor Moto/Ônibus","17"
"Norte","Amazonas","Feminino","22 a 25","AE-Condutor Moto/Carreta","1"
"Norte","Amazonas","Feminino","22 a 25","B-Condutor Carro","12.077"
"Norte","Amazonas","Feminino","22 a 25","D-Condutor Ônibus","7"
"Norte","Amazonas","Feminino","26 a 30","A-Condutor Moto","1.360"
"Norte","Amazonas","Feminino","26 a 30","AB-Condutor Moto/Carro","5.959"
"Norte","Amazonas","Feminino","26 a 30","AD-Condutor Moto/Ônibus","93"
"Norte","Amazonas","Feminino","26 a 30","AE-Condutor Moto/Carreta","3"
"Norte","Amazonas","Feminino","26 a 30","B-Condutor Carro","20.571"
"Norte","Amazonas","Feminino","26 a 30","C-Condutor Caminhão","1"
"Norte","Amazonas","Feminino","26 a 30","D-Condutor Ônibus","61"
"Norte","Amazonas","Feminino","26 a 30","E-Condutor Carreta","1"
"Norte","Amazonas","Feminino","31 a 40","A-Condutor Moto","3.380"
"Norte","Amazonas","Feminino","31 a 40","AB-Condutor Moto/Carro","12.937"
"Norte","Amazonas","Feminino","31 a 40","AC-Condutor Moto/Caminhão","5"
"Norte","Amazonas","Feminino","31 a 40","AD-Condutor Moto/Ônibus","429"
"Norte","Amazonas","Feminino","31 a 40","AE-Condutor Moto/Carreta","33"
"Norte","Amazonas","Feminino","31 a 40","B-Condutor Carro","51.261"
"Norte","Amazonas","Feminino","31 a 40","C-Condutor Caminhão","2"
"Norte","Amazonas","Feminino","31 a 40","D-Condutor Ônibus","349"
"Norte","Amazonas","Feminino","31 a 40","E-Condutor Carreta","12"
"Norte","Amazonas","Feminino","41 a 50","A-Condutor Moto","2.063"
"Norte","Amazonas","Feminino","41 a 50","AB-Condutor Moto/Carro","5.798"
"Norte","Amazonas","Feminino","41 a 50","AC-Condutor Moto/Caminhão","18"
"Norte","Amazonas","Feminino","41 a 50","AD-Condutor Moto/Ônibus","271"
"Norte","Amazonas","Feminino","41 a 50","AE-Condutor Moto/Carreta","32"
"Norte","Amazonas","Feminino","41 a 50","B-Condutor Carro","37.398"
"Norte","Amazonas","Feminino","41 a 50","C-Condutor Caminhão","32"
"Norte","Amazonas","Feminino","41 a 50","D-Condutor Ônibus","427"
"Norte","Amazonas","Feminino","41 a 50","E-Condutor Carreta","14"
"Norte","Amazonas","Feminino","51 a 60","A-Condutor Moto","820"
"Norte","Amazonas","Feminino","51 a 60","AB-Condutor Moto/Carro","1.803"
"Norte","Amazonas","Feminino","51 a 60","AC-Condutor Moto/Caminhão","30"
"Norte","Amazonas","Feminino","51 a 60","AD-Condutor Moto/Ônibus","99"
"Norte","Amazonas","Feminino","51 a 60","AE-Condutor Moto/Carreta","11"
"Norte","Amazonas","Feminino","51 a 60","B-Condutor Carro","21.410"
"Norte","Amazonas","Feminino","51 a 60","C-Condutor Caminhão","66"
"Norte","Amazonas","Feminino","51 a 60","D-Condutor Ônibus","235"
"Norte","Amazonas","Feminino","51 a 60","E-Condutor Carreta","10"
"Norte","Amazonas","Feminino","61 a 70","A-Condutor Moto","229"
"Norte","Amazonas","Feminino","61 a 70","AB-Condutor Moto/Carro","509"
"Norte","Amazonas","Feminino","61 a 70","AC-Condutor Moto/Caminhão","11"
"Norte","Amazonas","Feminino","61 a 70","AD-Condutor Moto/Ônibus","13"
"Norte","Amazonas","Feminino","61 a 70","AE-Condutor Moto/Carreta","3"
"Norte","Amazonas","Feminino","61 a 70","B-Condutor Carro","10.670"
"Norte","Amazonas","Feminino","61 a 70","C-Condutor Caminhão","31"
"Norte","Amazonas","Feminino","61 a 70","D-Condutor Ônibus","74"
"Norte","Amazonas","Feminino","61 a 70","E-Condutor Carreta","2"
"Norte","Amazonas","Feminino","71 a 80","A-Condutor Moto","27"
"Norte","Amazonas","Feminino","71 a 80","AB-Condutor Moto/Carro","62"
"Norte","Amazonas","Feminino","71 a 80","AC-Condutor Moto/Caminhão","2"
"Norte","Amazonas","Feminino","71 a 80","AD-Condutor Moto/Ônibus","2"
"Norte","Amazonas","Feminino","71 a 80","B-Condutor Carro","3.388"
"Norte","Amazonas","Feminino","71 a 80","C-Condutor Caminhão","6"
"Norte","Amazonas","Feminino","71 a 80","D-Condutor Ônibus","9"
"Norte","Amazonas","Feminino","81 a 90","A-Condutor Moto","1"
"Norte","Amazonas","Feminino","81 a 90","AB-Condutor Moto/Carro","7"
"Norte","Amazonas","Feminino","81 a 90","AD-Condutor Moto/Ônibus","1"
"Norte","Amazonas","Feminino","81 a 90","B-Condutor Carro","647"
"Norte","Amazonas","Feminino","81 a 90","C-Condutor Caminhão","2"
"Norte","Amazonas","Feminino","91 a 100","B-Condutor Carro","78"
"Norte","Amapá","Masculino","18 a 21","A-Condutor Moto","207"
"Norte","Amapá","Masculino","18 a 21","AB-Condutor Moto/Carro","1.233"
"Norte","Amapá","Masculino","18 a 21","AD-Condutor Moto/Ônibus","4"
"Norte","Amapá","Masculino","18 a 21","B-Condutor Carro","1.016"
"Norte","Amapá","Masculino","18 a 21","D-Condutor Ônibus","2"
"Norte","Amapá","Masculino","22 a 25","A-Condutor Moto","969"
"Norte","Amapá","Masculino","22 a 25","AB-Condutor Moto/Carro","3.932"
"Norte","Amapá","Masculino","22 a 25","AC-Condutor Moto/Caminhão","1"
"Norte","Amapá","Masculino","22 a 25","AD-Condutor Moto/Ônibus","178"
"Norte","Amapá","Masculino","22 a 25","AE-Condutor Moto/Carreta","5"
"Norte","Amapá","Masculino","22 a 25","B-Condutor Carro","3.168"
"Norte","Amapá","Masculino","22 a 25","D-Condutor Ônibus","59"
"Norte","Amapá","Masculino","26 a 30","A-Condutor Moto","2.130"
"Norte","Amapá","Masculino","26 a 30","AB-Condutor Moto/Carro","6.204"
"Norte","Amapá","Masculino","26 a 30","AC-Condutor Moto/Caminhão","6"
"Norte","Amapá","Masculino","26 a 30","AD-Condutor Moto/Ônibus","714"
"Norte","Amapá","Masculino","26 a 30","AE-Condutor Moto/Carreta","67"
"Norte","Amapá","Masculino","26 a 30","B-Condutor Carro","4.342"
"Norte","Amapá","Masculino","26 a 30","C-Condutor Caminhão","1"
"Norte","Amapá","Masculino","26 a 30","D-Condutor Ônibus","254"
"Norte","Amapá","Masculino","26 a 30","E-Condutor Carreta","15"
"Norte","Amapá","Masculino","31 a 40","A-Condutor Moto","4.313"
"Norte","Amapá","Masculino","31 a 40","AB-Condutor Moto/Carro","16.059"
"Norte","Amapá","Masculino","31 a 40","AC-Condutor Moto/Caminhão","125"
"Norte","Amapá","Masculino","31 a 40","AD-Condutor Moto/Ônibus","3.886"
"Norte","Amapá","Masculino","31 a 40","AE-Condutor Moto/Carreta","736"
"Norte","Amapá","Masculino","31 a 40","B-Condutor Carro","7.874"
"Norte","Amapá","Masculino","31 a 40","C-Condutor Caminhão","19"
"Norte","Amapá","Masculino","31 a 40","D-Condutor Ônibus","908"
"Norte","Amapá","Masculino","31 a 40","E-Condutor Carreta","70"
"Norte","Amapá","Masculino","41 a 50","A-Condutor Moto","1.992"
"Norte","Amapá","Masculino","41 a 50","AB-Condutor Moto/Carro","10.519"
"Norte","Amapá","Masculino","41 a 50","AC-Condutor Moto/Caminhão","757"
"Norte","Amapá","Masculino","41 a 50","AD-Condutor Moto/Ônibus","3.815"
"Norte","Amapá","Masculino","41 a 50","AE-Condutor Moto/Carreta","814"
"Norte","Amapá","Masculino","41 a 50","B-Condutor Carro","6.836"
"Norte","Amapá","Masculino","41 a 50","C-Condutor Caminhão","348"
"Norte","Amapá","Masculino","41 a 50","D-Condutor Ônibus","1.202"
"Norte","Amapá","Masculino","41 a 50","E-Condutor Carreta","173"
"Norte","Amapá","Masculino","51 a 60","A-Condutor Moto","674"
"Norte","Amapá","Masculino","51 a 60","AB-Condutor Moto/Carro","4.708"
"Norte","Amapá","Masculino","51 a 60","AC-Condutor Moto/Caminhão","671"
"Norte","Amapá","Masculino","51 a 60","AD-Condutor Moto/Ônibus","2.552"
"Norte","Amapá","Masculino","51 a 60","AE-Condutor Moto/Carreta","547"
"Norte","Amapá","Masculino","51 a 60","B-Condutor Carro","4.758"
"Norte","Amapá","Masculino","51 a 60","C-Condutor Caminhão","667"
"Norte","Amapá","Masculino","51 a 60","D-Condutor Ônibus","1.696"
"Norte","Amapá","Masculino","51 a 60","E-Condutor Carreta","293"
"Norte","Amapá","Masculino","61 a 70","A-Condutor Moto","177"
"Norte","Amapá","Masculino","61 a 70","AB-Condutor Moto/Carro","1.458"
"Norte","Amapá","Masculino","61 a 70","AC-Condutor Moto/Caminhão","308"
"Norte","Amapá","Masculino","61 a 70","AD-Condutor Moto/Ônibus","893"
"Norte","Amapá","Masculino","61 a 70","AE-Condutor Moto/Carreta","247"
"Norte","Amapá","Masculino","61 a 70","B-Condutor Carro","3.230"
"Norte","Amapá","Masculino","61 a 70","C-Condutor Caminhão","637"
"Norte","Amapá","Masculino","61 a 70","D-Condutor Ônibus","1.364"
"Norte","Amapá","Masculino","61 a 70","E-Condutor Carreta","248"
"Norte","Amapá","Masculino","71 a 80","A-Condutor Moto","30"
"Norte","Amapá","Masculino","71 a 80","AB-Condutor Moto/Carro","339"
"Norte","Amapá","Masculino","71 a 80","AC-Condutor Moto/Caminhão","79"
"Norte","Amapá","Masculino","71 a 80","AD-Condutor Moto/Ônibus","143"
"Norte","Amapá","Masculino","71 a 80","AE-Condutor Moto/Carreta","22"
"Norte","Amapá","Masculino","71 a 80","B-Condutor Carro","1.478"
"Norte","Amapá","Masculino","71 a 80","C-Condutor Caminhão","314"
"Norte","Amapá","Masculino","71 a 80","D-Condutor Ônibus","384"
"Norte","Amapá","Masculino","71 a 80","E-Condutor Carreta","47"
"Norte","Amapá","Masculino","81 a 90","A-Condutor Moto","1"
"Norte","Amapá","Masculino","81 a 90","AB-Condutor Moto/Carro","44"
"Norte","Amapá","Masculino","81 a 90","AC-Condutor Moto/Caminhão","14"
"Norte","Amapá","Masculino","81 a 90","AD-Condutor Moto/Ônibus","21"
"Norte","Amapá","Masculino","81 a 90","AE-Condutor Moto/Carreta","3"
"Norte","Amapá","Masculino","81 a 90","B-Condutor Carro","384"
"Norte","Amapá","Masculino","81 a 90","C-Condutor Caminhão","162"
"Norte","Amapá","Masculino","81 a 90","D-Condutor Ônibus","89"
"Norte","Amapá","Masculino","81 a 90","E-Condutor Carreta","5"
"Norte","Amapá","Masculino","91 a 100","AB-Condutor Moto/Carro","4"
"Norte","Amapá","Masculino","91 a 100","AC-Condutor Moto/Caminhão","1"
"Norte","Amapá","Masculino","91 a 100","AD-Condutor Moto/Ônibus","2"
"Norte","Amapá","Masculino","91 a 100","B-Condutor Carro","50"
"Norte","Amapá","Masculino","91 a 100","C-Condutor Caminhão","25"
"Norte","Amapá","Masculino","91 a 100","D-Condutor Ônibus","7"
"Norte","Amapá","Masculino","101 a 120","AC-Condutor Moto/Caminhão","1"
"Norte","Amapá","Masculino","101 a 120","B-Condutor Carro","2"
"Norte","Amapá","Feminino","18 a 21","A-Condutor Moto","40"
"Norte","Amapá","Feminino","18 a 21","AB-Condutor Moto/Carro","194"
"Norte","Amapá","Feminino","18 a 21","B-Condutor Carro","638"
"Norte","Amapá","Feminino","22 a 25","A-Condutor Moto","240"
"Norte","Amapá","Feminino","22 a 25","AB-Condutor Moto/Carro","865"
"Norte","Amapá","Feminino","22 a 25","AD-Condutor Moto/Ônibus","4"
"Norte","Amapá","Feminino","22 a 25","B-Condutor Carro","2.357"
"Norte","Amapá","Feminino","22 a 25","D-Condutor Ônibus","1"
"Norte","Amapá","Feminino","26 a 30","A-Condutor Moto","603"
"Norte","Amapá","Feminino","26 a 30","AB-Condutor Moto/Carro","1.757"
"Norte","Amapá","Feminino","26 a 30","AD-Condutor Moto/Ônibus","17"
"Norte","Amapá","Feminino","26 a 30","AE-Condutor Moto/Carreta","1"
"Norte","Amapá","Feminino","26 a 30","B-Condutor Carro","3.910"
"Norte","Amapá","Feminino","26 a 30","D-Condutor Ônibus","4"
"Norte","Amapá","Feminino","31 a 40","A-Condutor Moto","1.597"
"Norte","Amapá","Feminino","31 a 40","AB-Condutor Moto/Carro","5.343"
"Norte","Amapá","Feminino","31 a 40","AC-Condutor Moto/Caminhão","5"
"Norte","Amapá","Feminino","31 a 40","AD-Condutor Moto/Ônibus","70"
"Norte","Amapá","Feminino","31 a 40","AE-Condutor Moto/Carreta","6"
"Norte","Amapá","Feminino","31 a 40","B-Condutor Carro","9.987"
"Norte","Amapá","Feminino","31 a 40","D-Condutor Ônibus","32"
"Norte","Amapá","Feminino","31 a 40","E-Condutor Carreta","1"
"Norte","Amapá","Feminino","41 a 50","A-Condutor Moto","794"
"Norte","Amapá","Feminino","41 a 50","AB-Condutor Moto/Carro","3.431"
"Norte","Amapá","Feminino","41 a 50","AC-Condutor Moto/Caminhão","52"
"Norte","Amapá","Feminino","41 a 50","AD-Condutor Moto/Ônibus","102"
"Norte","Amapá","Feminino","41 a 50","AE-Condutor Moto/Carreta","8"
"Norte","Amapá","Feminino","41 a 50","B-Condutor Carro","8.082"
"Norte","Amapá","Feminino","41 a 50","C-Condutor Caminhão","15"
"Norte","Amapá","Feminino","41 a 50","D-Condutor Ônibus","39"
"Norte","Amapá","Feminino","41 a 50","E-Condutor Carreta","1"
"Norte","Amapá","Feminino","51 a 60","A-Condutor Moto","205"
"Norte","Amapá","Feminino","51 a 60","AB-Condutor Moto/Carro","1.250"
"Norte","Amapá","Feminino","51 a 60","AC-Condutor Moto/Caminhão","34"
"Norte","Amapá","Feminino","51 a 60","AD-Condutor Moto/Ônibus","50"
"Norte","Amapá","Feminino","51 a 60","AE-Condutor Moto/Carreta","3"
"Norte","Amapá","Feminino","51 a 60","B-Condutor Carro","4.816"
"Norte","Amapá","Feminino","51 a 60","C-Condutor Caminhão","29"
"Norte","Amapá","Feminino","51 a 60","D-Condutor Ônibus","32"
"Norte","Amapá","Feminino","61 a 70","A-Condutor Moto","28"
"Norte","Amapá","Feminino","61 a 70","AB-Condutor Moto/Carro","265"
"Norte","Amapá","Feminino","61 a 70","AC-Condutor Moto/Caminhão","16"
"Norte","Amapá","Feminino","61 a 70","AD-Condutor Moto/Ônibus","10"
"Norte","Amapá","Feminino","61 a 70","B-Condutor Carro","2.237"
"Norte","Amapá","Feminino","61 a 70","C-Condutor Caminhão","19"
"Norte","Amapá","Feminino","61 a 70","D-Condutor Ônibus","17"
"Norte","Amapá","Feminino","71 a 80","A-Condutor Moto","1"
"Norte","Amapá","Feminino","71 a 80","AB-Condutor Moto/Carro","17"
"Norte","Amapá","Feminino","71 a 80","AC-Condutor Moto/Caminhão","3"
"Norte","Amapá","Feminino","71 a 80","AD-Condutor Moto/Ônibus","1"
"Norte","Amapá","Feminino","71 a 80","B-Condutor Carro","549"
"Norte","Amapá","Feminino","71 a 80","C-Condutor Caminhão","3"
"Norte","Amapá","Feminino","71 a 80","D-Condutor Ônibus","4"
"Norte","Amapá","Feminino","81 a 90","AB-Condutor Moto/Carro","1"
"Norte","Amapá","Feminino","81 a 90","B-Condutor Carro","68"
"Norte","Amapá","Feminino","81 a 90","C-Condutor Caminhão","2"
"Norte","Amapá","Feminino","91 a 100","B-Condutor Carro","1"
"Norte","Pará","Masculino","18 a 21","A-Condutor Moto","664"
"Norte","Pará","Masculino","18 a 21","AB-Condutor Moto/Carro","16.201"
"Norte","Pará","Masculino","18 a 21","AC-Condutor Moto/Caminhão","61"
"Norte","Pará","Masculino","18 a 21","AD-Condutor Moto/Ônibus","76"
"Norte","Pará","Masculino","18 a 21","AE-Condutor Moto/Carreta","3"
"Norte","Pará","Masculino","18 a 21","B-Condutor Carro","2.905"
"Norte","Pará","Masculino","18 a 21","C-Condutor Caminhão","2"
"Norte","Pará","Masculino","18 a 21","D-Condutor Ônibus","3"
"Norte","Pará","Masculino","22 a 25","A-Condutor Moto","1.907"
"Norte","Pará","Masculino","22 a 25","AB-Condutor Moto/Carro","54.903"
"Norte","Pará","Masculino","22 a 25","AC-Condutor Moto/Caminhão","260"
"Norte","Pará","Masculino","22 a 25","AD-Condutor Moto/Ônibus","4.447"
"Norte","Pará","Masculino","22 a 25","AE-Condutor Moto/Carreta","322"
"Norte","Pará","Masculino","22 a 25","B-Condutor Carro","8.135"
"Norte","Pará","Masculino","22 a 25","C-Condutor Caminhão","9"
"Norte","Pará","Masculino","22 a 25","D-Condutor Ônibus","54"
"Norte","Pará","Masculino","22 a 25","E-Condutor Carreta","7"
"Norte","Pará","Masculino","26 a 30","A-Condutor Moto","3.325"
"Norte","Pará","Masculino","26 a 30","AB-Condutor Moto/Carro","85.846"
"Norte","Pará","Masculino","26 a 30","AC-Condutor Moto/Caminhão","489"
"Norte","Pará","Masculino","26 a 30","AD-Condutor Moto/Ônibus","17.811"
"Norte","Pará","Masculino","26 a 30","AE-Condutor Moto/Carreta","2.817"
"Norte","Pará","Masculino","26 a 30","B-Condutor Carro","12.098"
"Norte","Pará","Masculino","26 a 30","C-Condutor Caminhão","16"
"Norte","Pará","Masculino","26 a 30","D-Condutor Ônibus","395"
"Norte","Pará","Masculino","26 a 30","E-Condutor Carreta","47"
"Norte","Pará","Masculino","31 a 40","A-Condutor Moto","8.418"
"Norte","Pará","Masculino","31 a 40","AB-Condutor Moto/Carro","179.736"
"Norte","Pará","Masculino","31 a 40","AC-Condutor Moto/Caminhão","1.476"
"Norte","Pará","Masculino","31 a 40","AD-Condutor Moto/Ônibus","58.765"
"Norte","Pará","Masculino","31 a 40","AE-Condutor Moto/Carreta","14.744"
"Norte","Pará","Masculino","31 a 40","B-Condutor Carro","35.409"
"Norte","Pará","Masculino","31 a 40","C-Condutor Caminhão","177"
"Norte","Pará","Masculino","31 a 40","D-Condutor Ônibus","4.210"
"Norte","Pará","Masculino","31 a 40","E-Condutor Carreta","860"
"Norte","Pará","Masculino","41 a 50","A-Condutor Moto","7.014"
"Norte","Pará","Masculino","41 a 50","AB-Condutor Moto/Carro","111.877"
"Norte","Pará","Masculino","41 a 50","AC-Condutor Moto/Caminhão","4.434"
"Norte","Pará","Masculino","41 a 50","AD-Condutor Moto/Ônibus","39.180"
"Norte","Pará","Masculino","41 a 50","AE-Condutor Moto/Carreta","11.511"
"Norte","Pará","Masculino","41 a 50","B-Condutor Carro","39.581"
"Norte","Pará","Masculino","41 a 50","C-Condutor Caminhão","1.697"
"Norte","Pará","Masculino","41 a 50","D-Condutor Ônibus","9.452"
"Norte","Pará","Masculino","41 a 50","E-Condutor Carreta","2.373"
"Norte","Pará","Masculino","51 a 60","A-Condutor Moto","4.297"
