"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Norte","Rondônia","Masculino","51 a 60","A-Condutor Moto","2.667"
"Norte","Rondônia","Masculino","51 a 60","AB-Condutor Moto/Carro","33.013"
"Norte","Rondônia","Masculino","51 a 60","AC-Condutor Moto/Caminhão","8.896"
"Norte","Rondônia","Masculino","51 a 60","AD-Condutor Moto/Ônibus","10.288"
"Norte","Rondônia","Masculino","51 a 60","AE-Condutor Moto/Carreta","5.923"
"Norte","Rondônia","Masculino","51 a 60","B-Condutor Carro","7.841"
"Norte","Rondônia","Masculino","51 a 60","C-Condutor Caminhão","2.110"
"Norte","Rondônia","Masculino","51 a 60","D-Condutor Ônibus","1.834"
"Norte","Rondônia","Masculino","51 a 60","E-Condutor Carreta","1.612"
"Norte","Rondônia","Masculino","61 a 70","A-Condutor Moto","1.123"
"Norte","Rondônia","Masculino","61 a 70","AB-Condutor Moto/Carro","13.487"
"Norte","Rondônia","Masculino","61 a 70","AC-Condutor Moto/Caminhão","4.417"
"Norte","Rondônia","Masculino","61 a 70","AD-Condutor Moto/Ônibus","4.159"
"Norte","Rondônia","Masculino","61 a 70","AE-Condutor Moto/Carreta","2.127"
"Norte","Rondônia","Masculino","61 a 70","B-Condutor Carro","8.471"
"Norte","Rondônia","Masculino","61 a 70","C-Condutor Caminhão","2.918"
"Norte","Rondônia","Masculino","61 a 70","D-Condutor Ônibus","2.571"
"Norte","Rondônia","Masculino","61 a 70","E-Condutor Carreta","1.733"
"Norte","Rondônia","Masculino","61 a 70","X-Condutor Ciclomotor","1"
"Norte","Rondônia","Masculino","71 a 80","A-Condutor Moto","386"
"Norte","Rondônia","Masculino","71 a 80","AB-Condutor Moto/Carro","3.911"
"Norte","Rondônia","Masculino","71 a 80","AC-Condutor Moto/Caminhão","912"
"Norte","Rondônia","Masculino","71 a 80","AD-Condutor Moto/Ônibus","685"
"Norte","Rondônia","Masculino","71 a 80","AE-Condutor Moto/Carreta","234"
"Norte","Rondônia","Masculino","71 a 80","B-Condutor Carro","6.094"
"Norte","Rondônia","Masculino","71 a 80","C-Condutor Caminhão","1.721"
"Norte","Rondônia","Masculino","71 a 80","D-Condutor Ônibus","1.187"
"Norte","Rondônia","Masculino","71 a 80","E-Condutor Carreta","461"
"Norte","Rondônia","Masculino","81 a 90","A-Condutor Moto","95"
"Norte","Rondônia","Masculino","81 a 90","AB-Condutor Moto/Carro","645"
"Norte","Rondônia","Masculino","81 a 90","AC-Condutor Moto/Caminhão","198"
"Norte","Rondônia","Masculino","81 a 90","AD-Condutor Moto/Ônibus","95"
"Norte","Rondônia","Masculino","81 a 90","AE-Condutor Moto/Carreta","16"
"Norte","Rondônia","Masculino","81 a 90","B-Condutor Carro","2.347"
"Norte","Rondônia","Masculino","81 a 90","C-Condutor Caminhão","771"
"Norte","Rondônia","Masculino","81 a 90","D-Condutor Ônibus","422"
"Norte","Rondônia","Masculino","81 a 90","E-Condutor Carreta","83"
"Norte","Rondônia","Masculino","91 a 100","A-Condutor Moto","10"
"Norte","Rondônia","Masculino","91 a 100","AB-Condutor Moto/Carro","54"
"Norte","Rondônia","Masculino","91 a 100","AC-Condutor Moto/Caminhão","21"
"Norte","Rondônia","Masculino","91 a 100","AD-Condutor Moto/Ônibus","7"
"Norte","Rondônia","Masculino","91 a 100","B-Condutor Carro","472"
"Norte","Rondônia","Masculino","91 a 100","C-Condutor Caminhão","180"
"Norte","Rondônia","Masculino","91 a 100","D-Condutor Ônibus","57"
"Norte","Rondônia","Masculino","91 a 100","E-Condutor Carreta","6"
"Norte","Rondônia","Masculino","101 a 120","AB-Condutor Moto/Carro","1"
"Norte","Rondônia","Masculino","101 a 120","B-Condutor Carro","35"
"Norte","Rondônia","Masculino","101 a 120","C-Condutor Caminhão","4"
"Norte","Rondônia","Masculino","101 a 120","D-Condutor Ônibus","1"
"Norte","Rondônia","Feminino","18 a 21","A-Condutor Moto","180"
"Norte","Rondônia","Feminino","18 a 21","AB-Condutor Moto/Carro","7.450"
"Norte","Rondônia","Feminino","18 a 21","AD-Condutor Moto/Ônibus","2"
"Norte","Rondônia","Feminino","18 a 21","B-Condutor Carro","1.365"
"Norte","Rondônia","Feminino","22 a 25","A-Condutor Moto","653"
"Norte","Rondônia","Feminino","22 a 25","AB-Condutor Moto/Carro","18.311"
"Norte","Rondônia","Feminino","22 a 25","AC-Condutor Moto/Caminhão","5"
"Norte","Rondônia","Feminino","22 a 25","AD-Condutor Moto/Ônibus","50"
"Norte","Rondônia","Feminino","22 a 25","AE-Condutor Moto/Carreta","2"
"Norte","Rondônia","Feminino","22 a 25","B-Condutor Carro","3.393"
"Norte","Rondônia","Feminino","26 a 30","A-Condutor Moto","1.391"
"Norte","Rondônia","Feminino","26 a 30","AB-Condutor Moto/Carro","30.544"
"Norte","Rondônia","Feminino","26 a 30","AC-Condutor Moto/Caminhão","8"
"Norte","Rondônia","Feminino","26 a 30","AD-Condutor Moto/Ônibus","198"
"Norte","Rondônia","Feminino","26 a 30","AE-Condutor Moto/Carreta","32"
"Norte","Rondônia","Feminino","26 a 30","B-Condutor Carro","5.230"
"Norte","Rondônia","Feminino","26 a 30","D-Condutor Ônibus","4"
"Norte","Rondônia","Feminino","31 a 40","A-Condutor Moto","4.262"
"Norte","Rondônia","Feminino","31 a 40","AB-Condutor Moto/Carro","65.328"
"Norte","Rondônia","Feminino","31 a 40","AC-Condutor Moto/Caminhão","58"
"Norte","Rondônia","Feminino","31 a 40","AD-Condutor Moto/Ônibus","797"
"Norte","Rondônia","Feminino","31 a 40","AE-Condutor Moto/Carreta","119"
"Norte","Rondônia","Feminino","31 a 40","B-Condutor Carro","12.298"
"Norte","Rondônia","Feminino","31 a 40","C-Condutor Caminhão","2"
"Norte","Rondônia","Feminino","31 a 40","D-Condutor Ônibus","39"
"Norte","Rondônia","Feminino","31 a 40","E-Condutor Carreta","2"
"Norte","Rondônia","Feminino","41 a 50","A-Condutor Moto","4.461"
"Norte","Rondônia","Feminino","41 a 50","AB-Condutor Moto/Carro","39.165"
"Norte","Rondônia","Feminino","41 a 50","AC-Condutor Moto/Caminhão","183"
"Norte","Rondônia","Feminino","41 a 50","AD-Condutor Moto/Ônibus","585"
"Norte","Rondônia","Feminino","41 a 50","AE-Condutor Moto/Carreta","117"
"Norte","Rondônia","Feminino","41 a 50","B-Condutor Carro","13.521"
"Norte","Rondônia","Feminino","41 a 50","C-Condutor Caminhão","23"
"Norte","Rondônia","Feminino","41 a 50","D-Condutor Ônibus","90"
"Norte","Rondônia","Feminino","41 a 50","E-Condutor Carreta","7"
"Norte","Rondônia","Feminino","51 a 60","A-Condutor Moto","2.108"
"Norte","Rondônia","Feminino","51 a 60","AB-Condutor Moto/Carro","14.619"
"Norte","Rondônia","Feminino","51 a 60","AC-Condutor Moto/Caminhão","243"
"Norte","Rondônia","Feminino","51 a 60","AD-Condutor Moto/Ônibus","194"
"Norte","Rondônia","Feminino","51 a 60","AE-Condutor Moto/Carreta","61"
"Norte","Rondônia","Feminino","51 a 60","B-Condutor Carro","13.206"
"Norte","Rondônia","Feminino","51 a 60","C-Condutor Caminhão","112"
"Norte","Rondônia","Feminino","51 a 60","D-Condutor Ônibus","85"
"Norte","Rondônia","Feminino","51 a 60","E-Condutor Carreta","17"
"Norte","Rondônia","Feminino","61 a 70","A-Condutor Moto","479"
"Norte","Rondônia","Feminino","61 a 70","AB-Condutor Moto/Carro","2.777"
"Norte","Rondônia","Feminino","61 a 70","AC-Condutor Moto/Caminhão","78"
"Norte","Rondônia","Feminino","61 a 70","AD-Condutor Moto/Ônibus","49"
"Norte","Rondônia","Feminino","61 a 70","AE-Condutor Moto/Carreta","8"
"Norte","Rondônia","Feminino","61 a 70","B-Condutor Carro","8.138"
"Norte","Rondônia","Feminino","61 a 70","C-Condutor Caminhão","83"
"Norte","Rondônia","Feminino","61 a 70","D-Condutor Ônibus","43"
"Norte","Rondônia","Feminino","61 a 70","E-Condutor Carreta","6"
"Norte","Rondônia","Feminino","71 a 80","A-Condutor Moto","41"
"Norte","Rondônia","Feminino","71 a 80","AB-Condutor Moto/Carro","240"
"Norte","Rondônia","Feminino","71 a 80","AC-Condutor Moto/Caminhão","9"
"Norte","Rondônia","Feminino","71 a 80","AD-Condutor Moto/Ônibus","5"
"Norte","Rondônia","Feminino","71 a 80","AE-Condutor Moto/Carreta","1"
"Norte","Rondônia","Feminino","71 a 80","B-Condutor Carro","1.866"
"Norte","Rondônia","Feminino","71 a 80","C-Condutor Caminhão","14"
"Norte","Rondônia","Feminino","71 a 80","D-Condutor Ônibus","6"
"Norte","Rondônia","Feminino","71 a 80","E-Condutor Carreta","2"
"Norte","Rondônia","Feminino","81 a 90","A-Condutor Moto","2"
"Norte","Rondônia","Feminino","81 a 90","AB-Condutor Moto/Carro","10"
"Norte","Rondônia","Feminino","81 a 90","AC-Condutor Moto/Caminhão","1"
"Norte","Rondônia","Feminino","81 a 90","B-Condutor Carro","293"
"Norte","Rondônia","Feminino","81 a 90","C-Condutor Caminhão","3"
"Norte","Rondônia","Feminino","91 a 100","B-Condutor Carro","17"
"Norte","Rondônia","Feminino","101 a 120","B-Condutor Carro","1"
"Norte","Roraima","Masculino","18 a 21","A-Condutor Moto","97"
"Norte","Roraima","Masculino","18 a 21","AB-Condutor Moto/Carro","2.419"
"Norte","Roraima","Masculino","18 a 21","AD-Condutor Moto/Ônibus","9"
"Norte","Roraima","Masculino","18 a 21","B-Condutor Carro","674"
"Norte","Roraima","Masculino","18 a 21","D-Condutor Ônibus","2"
"Norte","Roraima","Masculino","22 a 25","A-Condutor Moto","466"
"Norte","Roraima","Masculino","22 a 25","AB-Condutor Moto/Carro","5.638"
"Norte","Roraima","Masculino","22 a 25","AC-Condutor Moto/Caminhão","2"
"Norte","Roraima","Masculino","22 a 25","AD-Condutor Moto/Ônibus","408"
"Norte","Roraima","Masculino","22 a 25","AE-Condutor Moto/Carreta","24"
"Norte","Roraima","Masculino","22 a 25","B-Condutor Carro","1.408"
"Norte","Roraima","Masculino","22 a 25","D-Condutor Ônibus","18"
"Norte","Roraima","Masculino","22 a 25","E-Condutor Carreta","1"
"Norte","Roraima","Masculino","26 a 30","A-Condutor Moto","731"
"Norte","Roraima","Masculino","26 a 30","AB-Condutor Moto/Carro","8.476"
"Norte","Roraima","Masculino","26 a 30","AC-Condutor Moto/Caminhão","24"
"Norte","Roraima","Masculino","26 a 30","AD-Condutor Moto/Ônibus","1.261"
"Norte","Roraima","Masculino","26 a 30","AE-Condutor Moto/Carreta","189"
"Norte","Roraima","Masculino","26 a 30","B-Condutor Carro","1.613"
"Norte","Roraima","Masculino","26 a 30","C-Condutor Caminhão","22"
"Norte","Roraima","Masculino","26 a 30","D-Condutor Ônibus","56"
"Norte","Roraima","Masculino","26 a 30","E-Condutor Carreta","10"
"Norte","Roraima","Masculino","31 a 40","A-Condutor Moto","1.325"
"Norte","Roraima","Masculino","31 a 40","AB-Condutor Moto/Carro","17.575"
"Norte","Roraima","Masculino","31 a 40","AC-Condutor Moto/Caminhão","127"
"Norte","Roraima","Masculino","31 a 40","AD-Condutor Moto/Ônibus","4.900"
"Norte","Roraima","Masculino","31 a 40","AE-Condutor Moto/Carreta","973"
"Norte","Roraima","Masculino","31 a 40","B-Condutor Carro","2.535"
"Norte","Roraima","Masculino","31 a 40","C-Condutor Caminhão","52"
"Norte","Roraima","Masculino","31 a 40","D-Condutor Ônibus","237"
"Norte","Roraima","Masculino","31 a 40","E-Condutor Carreta","64"
"Norte","Roraima","Masculino","41 a 50","A-Condutor Moto","977"
"Norte","Roraima","Masculino","41 a 50","AB-Condutor Moto/Carro","12.338"
"Norte","Roraima","Masculino","41 a 50","AC-Condutor Moto/Caminhão","504"
"Norte","Roraima","Masculino","41 a 50","AD-Condutor Moto/Ônibus","4.357"
"Norte","Roraima","Masculino","41 a 50","AE-Condutor Moto/Carreta","925"
"Norte","Roraima","Masculino","41 a 50","B-Condutor Carro","2.298"
"Norte","Roraima","Masculino","41 a 50","C-Condutor Caminhão","123"
"Norte","Roraima","Masculino","41 a 50","D-Condutor Ônibus","405"
"Norte","Roraima","Masculino","41 a 50","E-Condutor Carreta","152"
"Norte","Roraima","Masculino","51 a 60","A-Condutor Moto","597"
"Norte","Roraima","Masculino","51 a 60","AB-Condutor Moto/Carro","6.860"
"Norte","Roraima","Masculino","51 a 60","AC-Condutor Moto/Caminhão","928"
"Norte","Roraima","Masculino","51 a 60","AD-Condutor Moto/Ônibus","2.538"
"Norte","Roraima","Masculino","51 a 60","AE-Condutor Moto/Carreta","522"
"Norte","Roraima","Masculino","51 a 60","B-Condutor Carro","2.353"
"Norte","Roraima","Masculino","51 a 60","C-Condutor Caminhão","435"
"Norte","Roraima","Masculino","51 a 60","D-Condutor Ônibus","647"
"Norte","Roraima","Masculino","51 a 60","E-Condutor Carreta","187"
"Norte","Roraima","Masculino","61 a 70","A-Condutor Moto","269"
"Norte","Roraima","Masculino","61 a 70","AB-Condutor Moto/Carro","3.149"
"Norte","Roraima","Masculino","61 a 70","AC-Condutor Moto/Caminhão","667"
"Norte","Roraima","Masculino","61 a 70","AD-Condutor Moto/Ônibus","1.136"
"Norte","Roraima","Masculino","61 a 70","AE-Condutor Moto/Carreta","219"
"Norte","Roraima","Masculino","61 a 70","B-Condutor Carro","1.961"
"Norte","Roraima","Masculino","61 a 70","C-Condutor Caminhão","473"
"Norte","Roraima","Masculino","61 a 70","D-Condutor Ônibus","612"
"Norte","Roraima","Masculino","61 a 70","E-Condutor Carreta","144"
"Norte","Roraima","Masculino","71 a 80","A-Condutor Moto","98"
"Norte","Roraima","Masculino","71 a 80","AB-Condutor Moto/Carro","1.013"
"Norte","Roraima","Masculino","71 a 80","AC-Condutor Moto/Caminhão","191"
"Norte","Roraima","Masculino","71 a 80","AD-Condutor Moto/Ônibus","192"
"Norte","Roraima","Masculino","71 a 80","AE-Condutor Moto/Carreta","33"
"Norte","Roraima","Masculino","71 a 80","B-Condutor Carro","1.048"
"Norte","Roraima","Masculino","71 a 80","C-Condutor Caminhão","218"
"Norte","Roraima","Masculino","71 a 80","D-Condutor Ônibus","257"
"Norte","Roraima","Masculino","71 a 80","E-Condutor Carreta","36"
"Norte","Roraima","Masculino","81 a 90","A-Condutor Moto","38"
"Norte","Roraima","Masculino","81 a 90","AB-Condutor Moto/Carro","209"
"Norte","Roraima","Masculino","81 a 90","AC-Condutor Moto/Caminhão","50"
"Norte","Roraima","Masculino","81 a 90","AD-Condutor Moto/Ônibus","22"
"Norte","Roraima","Masculino","81 a 90","AE-Condutor Moto/Carreta","3"
"Norte","Roraima","Masculino","81 a 90","B-Condutor Carro","400"
"Norte","Roraima","Masculino","81 a 90","C-Condutor Caminhão","100"
"Norte","Roraima","Masculino","81 a 90","D-Condutor Ônibus","77"
"Norte","Roraima","Masculino","81 a 90","E-Condutor Carreta","2"
"Norte","Roraima","Masculino","91 a 100","A-Condutor Moto","5"
"Norte","Roraima","Masculino","91 a 100","AB-Condutor Moto/Carro","46"
"Norte","Roraima","Masculino","91 a 100","AC-Condutor Moto/Caminhão","8"
"Norte","Roraima","Masculino","91 a 100","AD-Condutor Moto/Ônibus","2"
"Norte","Roraima","Masculino","91 a 100","AE-Condutor Moto/Carreta","1"
"Norte","Roraima","Masculino","91 a 100","B-Condutor Carro","83"
"Norte","Roraima","Masculino","91 a 100","C-Condutor Caminhão","26"
"Norte","Roraima","Masculino","91 a 100","D-Condutor Ônibus","4"
"Norte","Roraima","Masculino","101 a 120","AB-Condutor Moto/Carro","4"
"Norte","Roraima","Masculino","101 a 120","B-Condutor Carro","5"
"Norte","Roraima","Feminino","18 a 21","A-Condutor Moto","39"
"Norte","Roraima","Feminino","18 a 21","AB-Condutor Moto/Carro","814"
"Norte","Roraima","Feminino","18 a 21","B-Condutor Carro","750"
"Norte","Roraima","Feminino","22 a 25","A-Condutor Moto","319"
"Norte","Roraima","Feminino","22 a 25","AB-Condutor Moto/Carro","2.383"
"Norte","Roraima","Feminino","22 a 25","AD-Condutor Moto/Ônibus","9"
"Norte","Roraima","Feminino","22 a 25","B-Condutor Carro","1.866"
"Norte","Roraima","Feminino","22 a 25","D-Condutor Ônibus","2"
"Norte","Roraima","Feminino","26 a 30","A-Condutor Moto","710"
"Norte","Roraima","Feminino","26 a 30","AB-Condutor Moto/Carro","4.417"
"Norte","Roraima","Feminino","26 a 30","AC-Condutor Moto/Caminhão","1"
"Norte","Roraima","Feminino","26 a 30","AD-Condutor Moto/Ônibus","25"
"Norte","Roraima","Feminino","26 a 30","AE-Condutor Moto/Carreta","3"
"Norte","Roraima","Feminino","26 a 30","B-Condutor Carro","2.431"
"Norte","Roraima","Feminino","26 a 30","D-Condutor Ônibus","3"
"Norte","Roraima","Feminino","31 a 40","A-Condutor Moto","1.704"
"Norte","Roraima","Feminino","31 a 40","AB-Condutor Moto/Carro","11.412"
"Norte","Roraima","Feminino","31 a 40","AC-Condutor Moto/Caminhão","4"
"Norte","Roraima","Feminino","31 a 40","AD-Condutor Moto/Ônibus","154"
"Norte","Roraima","Feminino","31 a 40","AE-Condutor Moto/Carreta","11"
"Norte","Roraima","Feminino","31 a 40","B-Condutor Carro","4.663"
"Norte","Roraima","Feminino","31 a 40","C-Condutor Caminhão","7"
"Norte","Roraima","Feminino","31 a 40","D-Condutor Ônibus","15"
"Norte","Roraima","Feminino","31 a 40","E-Condutor Carreta","1"
"Norte","Roraima","Feminino","41 a 50","A-Condutor Moto","1.075"
"Norte","Roraima","Feminino","41 a 50","AB-Condutor Moto/Carro","6.927"
"Norte","Roraima","Feminino","41 a 50","AC-Condutor Moto/Caminhão","8"
"Norte","Roraima","Feminino","41 a 50","AD-Condutor Moto/Ônibus","114"
"Norte","Roraima","Feminino","41 a 50","AE-Condutor Moto/Carreta","8"
"Norte","Roraima","Feminino","41 a 50","B-Condutor Carro","4.128"
"Norte","Roraima","Feminino","41 a 50","C-Condutor Caminhão","8"
"Norte","Roraima","Feminino","41 a 50","D-Condutor Ônibus","38"
"Norte","Roraima","Feminino","41 a 50","E-Condutor Carreta","1"
"Norte","Roraima","Feminino","41 a 50","XB-Condutor Ciclomotor/Carro","1"
"Norte","Roraima","Feminino","51 a 60","A-Condutor Moto","384"
"Norte","Roraima","Feminino","51 a 60","AB-Condutor Moto/Carro","2.804"
"Norte","Roraima","Feminino","51 a 60","AC-Condutor Moto/Caminhão","10"
"Norte","Roraima","Feminino","51 a 60","AD-Condutor Moto/Ônibus","46"
"Norte","Roraima","Feminino","51 a 60","AE-Condutor Moto/Carreta","7"
"Norte","Roraima","Feminino","51 a 60","B-Condutor Carro","3.340"
"Norte","Roraima","Feminino","51 a 60","C-Condutor Caminhão","14"
"Norte","Roraima","Feminino","51 a 60","D-Condutor Ônibus","29"
"Norte","Roraima","Feminino","61 a 70","A-Condutor Moto","98"
"Norte","Roraima","Feminino","61 a 70","AB-Condutor Moto/Carro","813"
"Norte","Roraima","Feminino","61 a 70","AC-Condutor Moto/Caminhão","3"
"Norte","Roraima","Feminino","61 a 70","AD-Condutor Moto/Ônibus","13"
"Norte","Roraima","Feminino","61 a 70","AE-Condutor Moto/Carreta","2"
"Norte","Roraima","Feminino","61 a 70","B-Condutor Carro","1.819"
"Norte","Roraima","Feminino","61 a 70","C-Condutor Caminhão","11"
"Norte","Roraima","Feminino","61 a 70","D-Condutor Ônibus","13"
"Norte","Roraima","Feminino","61 a 70","E-Condutor Carreta","2"
"Norte","Roraima","Feminino","61 a 70","X-Condutor Ciclomotor","1"
"Norte","Roraima","Feminino","71 a 80","A-Condutor Moto","24"
"Norte","Roraima","Feminino","71 a 80","AB-Condutor Moto/Carro","159"
"Norte","Roraima","Feminino","71 a 80","AC-Condutor Moto/Caminhão","3"
"Norte","Roraima","Feminino","71 a 80","AD-Condutor Moto/Ônibus","1"
"Norte","Roraima","Feminino","71 a 80","B-Condutor Carro","460"
"Norte","Roraima","Feminino","71 a 80","C-Condutor Caminhão","3"
"Norte","Roraima","Feminino","71 a 80","D-Condutor Ônibus","2"
"Norte","Roraima","Feminino","81 a 90","A-Condutor Moto","3"
"Norte","Roraima","Feminino","81 a 90","AB-Condutor Moto/Carro","25"
"Norte","Roraima","Feminino","81 a 90","B-Condutor Carro","87"
"Norte","Roraima","Feminino","91 a 100","AB-Condutor Moto/Carro","2"
"Norte","Roraima","Feminino","91 a 100","B-Condutor Carro","10"
"Norte","Roraima","Feminino","91 a 100","D-Condutor Ônibus","1"
"Norte","Tocantins","Masculino","18 a 21","A-Condutor Moto","63"
"Norte","Tocantins","Masculino","18 a 21","AB-Condutor Moto/Carro","9.452"
"Norte","Tocantins","Masculino","18 a 21","AC-Condutor Moto/Caminhão","114"
"Norte","Tocantins","Masculino","18 a 21","AD-Condutor Moto/Ônibus","48"
"Norte","Tocantins","Masculino","18 a 21","AE-Condutor Moto/Carreta","19"
"Norte","Tocantins","Masculino","18 a 21","B-Condutor Carro","1.030"
"Norte","Tocantins","Masculino","18 a 21","C-Condutor Caminhão","11"
